"date","obs_gdp_t","obs_π_t","obs_π_e_t","obs_r_t","obs_π_o_t","obs_π_I_t","obs_gdp_t1","obs_gdp_t2","obs_r_t1","obs_r_t2","obs_π_t1","obs_π_t2","obs_π_t3","obs_π_t4","obs_π_t5","obs_π_t6","obs_π_t7","obs_π_t8","obs_π_o_t1","obs_π_e_t1"
"1991-03-31",4.459613745010112,0.8459923414764425,NaN,NaN,NaN,NaN,4.462841088719235,4.472126100070569,NaN,NaN,0.8256204676227341,0.9892691860969194,1.0999167271359411,1.1196455419171691,0.9021077585332549,0.7181441183609749,0.887697524709985,1.050884369810401,NaN,NaN
"1991-06-30",4.4666460691073135,0.751070387008923,NaN,NaN,NaN,NaN,4.459613745010112,4.462841088719235,NaN,NaN,0.8459923414764425,0.8256204676227341,0.9892691860969194,1.0999167271359411,1.1196455419171691,0.9021077585332549,0.7181441183609749,0.887697524709985,NaN,NaN
"1991-09-30",4.469831280851503,0.891653763034661,NaN,NaN,NaN,NaN,4.4666460691073135,4.459613745010112,NaN,NaN,0.751070387008923,0.8459923414764425,0.8256204676227341,0.9892691860969194,1.0999167271359411,1.1196455419171691,0.9021077585332549,0.7181441183609749,NaN,NaN
"1991-12-31",4.471839871021035,0.7737280195869722,NaN,NaN,NaN,NaN,4.469831280851503,4.4666460691073135,NaN,NaN,0.891653763034661,0.751070387008923,0.8459923414764425,0.8256204676227341,0.9892691860969194,1.0999167271359411,1.1196455419171691,0.9021077585332549,NaN,NaN
"1992-03-31",4.480390620041872,0.7484223025216785,NaN,NaN,NaN,NaN,4.471839871021035,4.469831280851503,NaN,NaN,0.7737280195869722,0.891653763034661,0.751070387008923,0.8459923414764425,0.8256204676227341,0.9892691860969194,1.0999167271359411,1.1196455419171691,NaN,NaN
"1992-06-30",4.490697392725361,0.7016605276732868,NaN,NaN,NaN,NaN,4.480390620041872,4.471839871021035,NaN,NaN,0.7484223025216785,0.7737280195869722,0.891653763034661,0.751070387008923,0.8459923414764425,0.8256204676227341,0.9892691860969194,1.0999167271359411,NaN,NaN
"1992-09-30",4.499199517181114,0.5903115926442659,NaN,NaN,NaN,NaN,4.490697392725361,4.480390620041872,NaN,NaN,0.7016605276732868,0.7484223025216785,0.7737280195869722,0.891653763034661,0.751070387008923,0.8459923414764425,0.8256204676227341,0.9892691860969194,NaN,NaN
"1992-12-31",4.508552387355469,0.7374283407442839,NaN,NaN,NaN,NaN,4.499199517181114,4.490697392725361,NaN,NaN,0.5903115926442659,0.7016605276732868,0.7484223025216785,0.7737280195869722,0.891653763034661,0.751070387008923,0.8459923414764425,0.8256204676227341,NaN,NaN
"1993-03-31",4.509229733691265,0.6849203050555808,NaN,NaN,NaN,NaN,4.508552387355469,4.499199517181114,NaN,NaN,0.7374283407442839,0.5903115926442659,0.7016605276732868,0.7484223025216785,0.7737280195869722,0.891653763034661,0.751070387008923,0.8459923414764425,NaN,NaN
"1993-06-30",4.513615438364111,0.7604599385218513,NaN,NaN,NaN,NaN,4.509229733691265,4.508552387355469,NaN,NaN,0.6849203050555808,0.7374283407442839,0.5903115926442659,0.7016605276732868,0.7484223025216785,0.7737280195869722,0.891653763034661,0.751070387008923,NaN,NaN
"1993-09-30",4.518896554874254,0.5582698851228862,NaN,NaN,NaN,NaN,4.513615438364111,4.509229733691265,NaN,NaN,0.7604599385218513,0.6849203050555808,0.7374283407442839,0.5903115926442659,0.7016605276732868,0.7484223025216785,0.7737280195869722,0.891653763034661,NaN,NaN
"1993-12-31",4.532235977160627,0.5115575193127775,NaN,NaN,NaN,NaN,4.518896554874254,4.513615438364111,NaN,NaN,0.5582698851228862,0.7604599385218513,0.6849203050555808,0.7374283407442839,0.5903115926442659,0.7016605276732868,0.7484223025216785,0.7737280195869722,NaN,NaN
"1994-03-31",4.5423742806521155,0.447121170646092,NaN,NaN,NaN,NaN,4.532235977160627,4.518896554874254,NaN,NaN,0.5115575193127775,0.5582698851228862,0.7604599385218513,0.6849203050555808,0.7374283407442839,0.5903115926442659,0.7016605276732868,0.7484223025216785,NaN,NaN
"1994-06-30",4.554219463132895,0.6689163617082272,NaN,NaN,NaN,NaN,4.5423742806521155,4.532235977160627,NaN,NaN,0.447121170646092,0.5115575193127775,0.5582698851228862,0.7604599385218513,0.6849203050555808,0.7374283407442839,0.5903115926442659,0.7016605276732868,NaN,NaN
"1994-09-30",4.559976547003481,0.5527324722714333,NaN,NaN,NaN,NaN,4.554219463132895,4.5423742806521155,NaN,NaN,0.6689163617082272,0.447121170646092,0.5115575193127775,0.5582698851228862,0.7604599385218513,0.6849203050555808,0.7374283407442839,0.5903115926442659,NaN,NaN
"1994-12-31",4.57168467975967,0.5070195968693625,NaN,NaN,NaN,NaN,4.559976547003481,4.554219463132895,NaN,NaN,0.5527324722714333,0.6689163617082272,0.447121170646092,0.5115575193127775,0.5582698851228862,0.7604599385218513,0.6849203050555808,0.7374283407442839,NaN,NaN
"1995-03-31",4.575709051061254,0.510896339034872,NaN,NaN,NaN,NaN,4.57168467975967,4.559976547003481,NaN,NaN,0.5070195968693625,0.5527324722714333,0.6689163617082272,0.447121170646092,0.5115575193127775,0.5582698851228862,0.7604599385218513,0.6849203050555808,NaN,NaN
"1995-06-30",4.577854021015588,0.5722953565792999,NaN,NaN,NaN,NaN,4.575709051061254,4.57168467975967,NaN,NaN,0.510896339034872,0.5070195968693625,0.5527324722714333,0.6689163617082272,0.447121170646092,0.5115575193127775,0.5582698851228862,0.7604599385218513,NaN,NaN
"1995-09-30",4.586466038178514,0.4659335060825498,NaN,NaN,NaN,NaN,4.577854021015588,4.575709051061254,NaN,NaN,0.5722953565792999,0.510896339034872,0.5070195968693625,0.5527324722714333,0.6689163617082272,0.447121170646092,0.5115575193127775,0.5582698851228862,NaN,NaN
"1995-12-31",4.593456256150462,0.5005282500200714,NaN,NaN,NaN,NaN,4.586466038178514,4.577854021015588,NaN,NaN,0.4659335060825498,0.5722953565792999,0.510896339034872,0.5070195968693625,0.5527324722714333,0.6689163617082272,0.447121170646092,0.5115575193127775,NaN,NaN
"1996-03-31",4.601401845666355,0.3983741507275873,NaN,NaN,NaN,NaN,4.593456256150462,4.586466038178514,NaN,NaN,0.5005282500200714,0.4659335060825498,0.5722953565792999,0.510896339034872,0.5070195968693625,0.5527324722714333,0.6689163617082272,0.447121170646092,NaN,NaN
"1996-06-30",4.61785339244644,0.46591365416173147,NaN,NaN,NaN,NaN,4.601401845666355,4.593456256150462,NaN,NaN,0.3983741507275873,0.5005282500200714,0.4659335060825498,0.5722953565792999,0.510896339034872,0.5070195968693625,0.5527324722714333,0.6689163617082272,NaN,NaN
"1996-09-30",4.625325369603155,0.4549991868290526,NaN,NaN,NaN,NaN,4.61785339244644,4.601401845666355,NaN,NaN,0.46591365416173147,0.3983741507275873,0.5005282500200714,0.4659335060825498,0.5722953565792999,0.510896339034872,0.5070195968693625,0.5527324722714333,NaN,NaN
"1996-12-31",4.635267077489875,0.5636768553753946,NaN,NaN,NaN,NaN,4.625325369603155,4.61785339244644,NaN,NaN,0.4549991868290526,0.46591365416173147,0.3983741507275873,0.5005282500200714,0.4659335060825498,0.5722953565792999,0.510896339034872,0.5070195968693625,NaN,NaN
"1997-03-31",4.645139087225316,0.39095759818970066,NaN,NaN,NaN,NaN,4.635267077489875,4.625325369603155,NaN,NaN,0.5636768553753946,0.4549991868290526,0.46591365416173147,0.3983741507275873,0.5005282500200714,0.4659335060825498,0.5722953565792999,0.510896339034872,NaN,NaN
"1997-06-30",4.657671081697482,0.5139811406549732,NaN,NaN,NaN,NaN,4.645139087225316,4.635267077489875,NaN,NaN,0.39095759818970066,0.5636768553753946,0.4549991868290526,0.46591365416173147,0.3983741507275873,0.5005282500200714,0.4659335060825498,0.5722953565792999,NaN,NaN
"1997-09-30",4.671644970742988,0.22526829367013335,NaN,NaN,NaN,NaN,4.657671081697482,4.645139087225316,NaN,NaN,0.5139811406549732,0.39095759818970066,0.5636768553753946,0.4549991868290526,0.46591365416173147,0.3983741507275873,0.5005282500200714,0.4659335060825498,NaN,NaN
"1997-12-31",4.6795679209804,0.31182886970571033,NaN,NaN,NaN,NaN,4.671644970742988,4.657671081697482,NaN,NaN,0.22526829367013335,0.5139811406549732,0.39095759818970066,0.5636768553753946,0.4549991868290526,0.46591365416173147,0.3983741507275873,0.5005282500200714,NaN,NaN
"1998-03-31",4.688273543819128,0.2766388936039199,NaN,NaN,NaN,NaN,4.6795679209804,4.671644970742988,NaN,NaN,0.31182886970571033,0.22526829367013335,0.5139811406549732,0.39095759818970066,0.5636768553753946,0.4549991868290526,0.46591365416173147,0.3983741507275873,NaN,NaN
"1998-06-30",4.6969888529611925,0.30269026674663024,NaN,NaN,NaN,NaN,4.688273543819128,4.6795679209804,NaN,NaN,0.2766388936039199,0.31182886970571033,0.22526829367013335,0.5139811406549732,0.39095759818970066,0.5636768553753946,0.4549991868290526,0.46591365416173147,NaN,NaN
"1998-09-30",4.710245265853368,0.3479364572875454,NaN,NaN,NaN,NaN,4.6969888529611925,4.688273543819128,NaN,NaN,0.30269026674663024,0.2766388936039199,0.31182886970571033,0.22526829367013335,0.5139811406549732,0.39095759818970066,0.5636768553753946,0.4549991868290526,NaN,NaN
"1998-12-31",4.726580162711653,0.30678404291188954,NaN,NaN,NaN,NaN,4.710245265853368,4.6969888529611925,NaN,NaN,0.3479364572875454,0.30269026674663024,0.2766388936039199,0.31182886970571033,0.22526829367013335,0.5139811406549732,0.39095759818970066,0.5636768553753946,NaN,NaN
"1999-03-31",4.736298589958335,0.3215359118687644,NaN,NaN,NaN,NaN,4.726580162711653,4.710245265853368,NaN,NaN,0.30678404291188954,0.3479364572875454,0.30269026674663024,0.2766388936039199,0.31182886970571033,0.22526829367013335,0.5139811406549732,0.39095759818970066,NaN,NaN
"1999-06-30",4.744767864362383,0.3096779778005043,NaN,NaN,NaN,NaN,4.736298589958335,4.726580162711653,NaN,NaN,0.3215359118687644,0.30678404291188954,0.3479364572875454,0.30269026674663024,0.2766388936039199,0.31182886970571033,0.22526829367013335,0.5139811406549732,NaN,NaN
"1999-09-30",4.757464122502518,0.342299503697685,NaN,NaN,NaN,NaN,4.744767864362383,4.736298589958335,NaN,NaN,0.3096779778005043,0.3215359118687644,0.30678404291188954,0.3479364572875454,0.30269026674663024,0.2766388936039199,0.31182886970571033,0.22526829367013335,NaN,NaN
"1999-12-31",4.77470474336853,0.45339073390167073,NaN,NaN,NaN,NaN,4.757464122502518,4.744767864362383,NaN,NaN,0.342299503697685,0.3096779778005043,0.3215359118687644,0.30678404291188954,0.3479364572875454,0.30269026674663024,0.2766388936039199,0.31182886970571033,NaN,NaN
"2000-03-31",4.779718226804248,0.5499162799446289,NaN,NaN,NaN,NaN,4.77470474336853,4.757464122502518,NaN,NaN,0.45339073390167073,0.342299503697685,0.3096779778005043,0.3215359118687644,0.30678404291188954,0.3479364572875454,0.30269026674663024,0.2766388936039199,NaN,NaN
"2000-06-30",4.8008019629364265,0.32708426686198777,NaN,NaN,NaN,NaN,4.779718226804248,4.77470474336853,NaN,NaN,0.5499162799446289,0.45339073390167073,0.342299503697685,0.3096779778005043,0.3215359118687644,0.30678404291188954,0.3479364572875454,0.30269026674663024,NaN,NaN
"2000-09-30",4.803911756867171,0.45565694504334786,NaN,NaN,NaN,NaN,4.8008019629364265,4.779718226804248,NaN,NaN,0.32708426686198777,0.5499162799446289,0.45339073390167073,0.342299503697685,0.3096779778005043,0.3215359118687644,0.30678404291188954,0.3479364572875454,NaN,NaN
"2000-12-31",4.810138666022932,0.4805526780938152,NaN,NaN,NaN,NaN,4.803911756867171,4.8008019629364265,NaN,NaN,0.45565694504334786,0.32708426686198777,0.5499162799446289,0.45339073390167073,0.342299503697685,0.3096779778005043,0.3215359118687644,0.30678404291188954,NaN,NaN
"2001-03-31",4.807905971120037,0.5645407219695642,NaN,NaN,NaN,NaN,4.810138666022932,4.803911756867171,NaN,NaN,0.4805526780938152,0.45565694504334786,0.32708426686198777,0.5499162799446289,0.45339073390167073,0.342299503697685,0.3096779778005043,0.3215359118687644,NaN,NaN
"2001-06-30",4.816344372403829,0.38853070454383243,NaN,NaN,NaN,NaN,4.807905971120037,4.810138666022932,NaN,NaN,0.5645407219695642,0.4805526780938152,0.45565694504334786,0.32708426686198777,0.5499162799446289,0.45339073390167073,0.342299503697685,0.3096779778005043,NaN,NaN
"2001-09-30",4.813595755553499,0.2852010512389924,NaN,NaN,NaN,NaN,4.816344372403829,4.807905971120037,NaN,NaN,0.38853070454383243,0.5645407219695642,0.4805526780938152,0.45565694504334786,0.32708426686198777,0.5499162799446289,0.45339073390167073,0.342299503697685,NaN,NaN
"2001-12-31",4.814318053372878,0.5069441267511188,NaN,NaN,NaN,NaN,4.813595755553499,4.816344372403829,NaN,NaN,0.2852010512389924,0.38853070454383243,0.5645407219695642,0.4805526780938152,0.45565694504334786,0.32708426686198777,0.5499162799446289,0.45339073390167073,NaN,NaN
"2002-03-31",4.823826570209816,0.28525111070827336,NaN,NaN,NaN,NaN,4.814318053372878,4.813595755553499,NaN,NaN,0.5069441267511188,0.2852010512389924,0.38853070454383243,0.5645407219695642,0.4805526780938152,0.45565694504334786,0.32708426686198777,0.5499162799446289,NaN,NaN
